$GPRMC,175155.800,A,5446.6240,N,00927.1171,E,0.39,28.66,121113,,,A*5C
$GPRMC,175155.900,A,5446.6241,N,00927.1171,E,0.39,28.51,121113,,,A*58
$GPRMC,175156.000,A,5446.6241,N,00927.1171,E,0.40,28.32,121113,,,A*59
$GPRMC,175156.100,A,5446.6241,N,00927.1171,E,0.41,28.11,121113,,,A*58
$GPRMC,175156.200,A,5446.6241,N,00927.1171,E,0.41,27.91,121113,,,A*5C
$GPRMC,175156.300,A,5446.6241,N,00927.1171,E,0.42,27.71,121113,,,A*50
$GPRMC,175156.400,A,5446.6241,N,00927.1171,E,0.43,27.48,121113,,,A*5C
$GPRMC,175156.500,A,5446.6241,N,00927.1171,E,0.42,27.25,121113,,,A*57
$GPRMC,175156.600,A,5446.6241,N,00927.1171,E,0.42,27.01,121113,,,A*52
$GPRMC,175156.700,A,5446.6241,N,00927.1171,E,0.40,26.80,121113,,,A*59
$GPRMC,175156.800,A,5446.6242,N,00927.1171,E,0.40,26.55,121113,,,A*5D
$GPRMC,175156.900,A,5446.6242,N,00927.1171,E,0.40,26.27,121113,,,A*59
$GPRMC,175157.000,A,5446.6242,N,00927.1171,E,0.41,25.98,121113,,,A*57
$GPRMC,175157.100,A,5446.6242,N,00927.1171,E,0.41,25.69,121113,,,A*58
$GPRMC,175157.200,A,5446.6242,N,00927.1171,E,0.41,25.41,121113,,,A*51
$GPRMC,175157.300,A,5446.6242,N,00927.1171,E,0.41,25.11,121113,,,A*55
$GPRMC,175157.400,A,5446.6242,N,00927.1171,E,0.41,24.78,121113,,,A*5C
$GPRMC,175157.500,A,5446.6242,N,00927.1171,E,0.42,24.38,121113,,,A*5A
$GPRMC,175157.600,A,5446.6242,N,00927.1171,E,0.43,23.93,121113,,,A*5E
$GPRMC,175157.700,A,5446.6243,N,00927.1171,E,0.44,23.47,121113,,,A*50
$GPRMC,175157.800,A,5446.6243,N,00927.1171,E,0.44,23.02,121113,,,A*5E
$GPRMC,175157.900,A,5446.6243,N,00927.1171,E,0.45,22.58,121113,,,A*50
$GPRMC,175158.000,A,5446.6243,N,00927.1171,E,0.45,22.14,121113,,,A*5E
$GPRMC,175158.100,A,5446.6243,N,00927.1171,E,0.46,21.69,121113,,,A*55
$GPRMC,175158.200,A,5446.6243,N,00927.1171,E,0.46,21.28,121113,,,A*53
$GPRMC,175158.300,A,5446.6243,N,00927.1171,E,0.46,20.85,121113,,,A*54
$GPRMC,175158.400,A,5446.6244,N,00927.1171,E,0.46,20.38,121113,,,A*52
$GPRMC,175158.500,A,5446.6244,N,00927.1171,E,0.48,19.86,121113,,,A*52
$GPRMC,175158.600,A,5446.6244,N,00927.1171,E,0.49,19.34,121113,,,A*59
$GPRMC,175158.700,A,5446.6244,N,00927.1171,E,0.49,18.80,121113,,,A*56
$GPRMC,175158.800,A,5446.6244,N,00927.1171,E,0.51,18.23,121113,,,A*59
$GPRMC,175158.900,A,5446.6244,N,00927.1171,E,0.52,17.63,121113,,,A*50
$GPRMC,175159.000,A,5446.6244,N,00927.1171,E,0.54,16.99,121113,,,A*5A
$GPRMC,175159.100,A,5446.6245,N,00927.1171,E,0.55,16.32,121113,,,A*5A
$GPRMC,175159.200,A,5446.6245,N,00927.1171,E,0.56,15.61,121113,,,A*5F
$GPRMC,175159.300,A,5446.6245,N,00927.1171,E,0.56,14.90,121113,,,A*51
$GPRMC,175159.400,A,5446.6245,N,00927.1171,E,0.56,14.19,121113,,,A*57
$GPRMC,175159.500,A,5446.6245,N,00927.1171,E,0.56,13.49,121113,,,A*54
$GPRMC,175159.600,A,5446.6245,N,00927.1171,E,0.55,12.81,121113,,,A*51
$GPRMC,175159.700,A,5446.6246,N,00927.1171,E,0.56,12.13,121113,,,A*5B
$GPRMC,175159.800,A,5446.6246,N,00927.1171,E,0.56,11.47,121113,,,A*56
$GPRMC,175159.900,A,5446.6246,N,00927.1171,E,0.57,10.83,121113,,,A*5F
$GPRMC,175200.000,A,5446.6246,N,00927.1171,E,0.57,10.20,121113,,,A*50
$GPRMC,175200.100,A,5446.6246,N,00927.1171,E,0.57,9.57,121113,,,A*69
$GPRMC,175200.200,A,5446.6246,N,00927.1171,E,0.58,8.94,121113,,,A*6B
$GPRMC,175200.300,A,5446.6247,N,00927.1171,E,0.59,8.31,121113,,,A*65
$GPRMC,175200.400,A,5446.6248,N,00927.1170,E,0.60,7.61,121113,,,A*6C
$GPRMC,175200.500,A,5446.6249,N,00927.1169,E,0.62,6.84,121113,,,A*6C
$GPRMC,175200.600,A,5446.6249,N,00927.1168,E,0.63,6.14,121113,,,A*66
$GPRMC,175200.700,A,5446.6250,N,00927.1167,E,0.62,5.50,121113,,,A*62
$GPRMC,175200.800,A,5446.6250,N,00927.1166,E,0.62,4.97,121113,,,A*66
$GPRMC,175200.900,A,5446.6250,N,00927.1165,E,0.61,4.42,121113,,,A*6F
$GPRMC,175201.000,A,5446.6251,N,00927.1163,E,0.60,3.82,121113,,,A*6A
$GPRMC,175201.100,A,5446.6251,N,00927.1162,E,0.58,3.23,121113,,,A*6A
$GPRMC,175201.200,A,5446.6250,N,00927.1161,E,0.57,2.71,121113,,,A*62
$GPRMC,175201.300,A,5446.6250,N,00927.1159,E,0.54,2.21,121113,,,A*6E
$GPRMC,175201.400,A,5446.6250,N,00927.1158,E,0.51,1.76,121113,,,A*6C
$GPRMC,175201.500,A,5446.6250,N,00927.1157,E,0.48,1.36,121113,,,A*6E
$GPRMC,175201.600,A,5446.6250,N,00927.1157,E,0.45,1.01,121113,,,A*64
$GPRMC,175201.700,A,5446.6250,N,00927.1156,E,0.43,0.65,121113,,,A*61
$GPRMC,175201.800,A,5446.6249,N,00927.1154,E,0.40,0.21,121113,,,A*67
$GPRMC,175201.900,A,5446.6249,N,00927.1153,E,0.38,359.74,121113,,,A*61
$GPRMC,175202.000,A,5446.6249,N,00927.1151,E,0.37,359.21,121113,,,A*66
$GPRMC,175202.100,A,5446.6248,N,00927.1149,E,0.37,358.64,121113,,,A*6F
$GPRMC,175202.200,A,5446.6248,N,00927.1148,E,0.37,358.01,121113,,,A*6E
$GPRMC,175202.300,A,5446.6248,N,00927.1146,E,0.39,357.29,121113,,,A*6A
$GPRMC,175202.400,A,5446.6247,N,00927.1145,E,0.40,356.54,121113,,,A*64
$GPRMC,175202.500,A,5446.6247,N,00927.1143,E,0.42,355.69,121113,,,A*6C
$GPRMC,175202.600,A,5446.6247,N,00927.1142,E,0.43,354.76,121113,,,A*60
$GPRMC,175202.700,A,5446.6246,N,00927.1140,E,0.44,353.80,121113,,,A*6B
$GPRMC,175202.800,A,5446.6246,N,00927.1139,E,0.43,352.97,121113,,,A*6A
$GPRMC,175202.900,A,5446.6245,N,00927.1137,E,0.41,352.25,121113,,,A*6D
$GPRMC,175203.000,A,5446.6245,N,00927.1135,E,0.37,351.63,121113,,,A*67
$GPRMC,175203.100,A,5446.6245,N,00927.1133,E,0.32,351.10,121113,,,A*61
$GPRMC,175203.200,A,5446.6244,N,00927.1132,E,0.26,350.77,121113,,,A*67
$GPRMC,175203.300,A,5446.6244,N,00927.1131,E,0.20,350.54,121113,,,A*62
$GPRMC,175203.400,A,5446.6244,N,00927.1131,E,0.15,350.36,121113,,,A*67
$GPRMC,175203.500,A,5446.6244,N,00927.1130,E,0.11,350.25,121113,,,A*61
$GPRMC,175203.600,A,5446.6244,N,00927.1129,E,0.07,350.20,121113,,,A*68
$GPRMC,175203.700,A,5446.6244,N,00927.1128,E,0.06,350.18,121113,,,A*62
$GPRMC,175203.800,A,5446.6244,N,00927.1126,E,0.07,350.22,121113,,,A*6B
$GPRMC,175203.900,A,5446.6244,N,00927.1125,E,0.09,350.30,121113,,,A*64
$GPRMC,175204.000,A,5446.6244,N,00927.1124,E,0.12,350.50,121113,,,A*67
$GPRMC,175204.100,A,5446.6244,N,00927.1123,E,0.14,350.62,121113,,,A*66
$GPRMC,175204.200,A,5446.6244,N,00927.1121,E,0.17,350.75,121113,,,A*62
$GPRMC,175204.300,A,5446.6244,N,00927.1120,E,0.19,350.99,121113,,,A*6E
$GPRMC,175204.400,A,5446.6243,N,00927.1119,E,0.21,351.31,121113,,,A*6C
$GPRMC,175204.500,A,5446.6243,N,00927.1119,E,0.20,351.71,121113,,,A*68
$GPRMC,175204.600,A,5446.6244,N,00927.1119,E,0.20,352.13,121113,,,A*6B
$GPRMC,175204.700,A,5446.6244,N,00927.1119,E,0.19,352.52,121113,,,A*65
$GPRMC,175204.800,A,5446.6244,N,00927.1119,E,0.19,352.84,121113,,,A*61
$GPRMC,175204.900,A,5446.6244,N,00927.1119,E,0.21,353.11,121113,,,A*66
$GPRMC,175205.000,A,5446.6244,N,00927.1119,E,0.22,353.41,121113,,,A*68
$GPRMC,175205.100,A,5446.6244,N,00927.1119,E,0.22,353.72,121113,,,A*69
$GPRMC,175205.200,A,5446.6244,N,00927.1119,E,0.23,354.03,121113,,,A*6A
$GPRMC,175205.300,A,5446.6244,N,00927.1119,E,0.23,354.20,121113,,,A*6A
$GPRMC,175205.400,A,5446.6244,N,00927.1119,E,0.26,354.28,121113,,,A*60
$GPRMC,175205.500,A,5446.6244,N,00927.1119,E,0.27,354.34,121113,,,A*6D
$GPRMC,175205.600,A,5446.6244,N,00927.1119,E,0.27,354.39,121113,,,A*63
$GPRMC,175205.700,A,5446.6244,N,00927.1119,E,0.26,354.41,121113,,,A*6C
$GPRMC,175205.800,A,5446.6244,N,00927.1119,E,0.24,354.45,121113,,,A*65
$GPRMC,175205.900,A,5446.6244,N,00927.1119,E,0.23,354.51,121113,,,A*66
$GPRMC,175206.000,A,5446.6244,N,00927.1119,E,0.20,354.62,121113,,,A*6F
$GPRMC,175206.100,A,5446.6244,N,00927.1119,E,0.16,354.81,121113,,,A*66
$GPRMC,175206.200,A,5446.6244,N,00927.1119,E,0.13,355.05,121113,,,A*6D
$GPRMC,175206.300,A,5446.6244,N,00927.1119,E,0.11,355.32,121113,,,A*6A
$GPRMC,175206.400,A,5446.6244,N,00927.1119,E,0.13,355.73,121113,,,A*6A
$GPRMC,175206.500,A,5446.6245,N,00927.1119,E,0.12,356.02,121113,,,A*6E
$GPRMC,175206.600,A,5446.6245,N,00927.1119,E,0.11,356.28,121113,,,A*66
$GPRMC,175206.700,A,5446.6245,N,00927.1119,E,0.09,356.40,121113,,,A*60
$GPRMC,175206.800,A,5446.6245,N,00927.1119,E,0.06,356.44,121113,,,A*64
$GPRMC,175206.900,A,5446.6245,N,00927.1119,E,0.05,356.52,121113,,,A*61
$GPRMC,175207.000,A,5446.6245,N,00927.1119,E,0.05,356.60,121113,,,A*68
$GPRMC,175207.100,A,5446.6245,N,00927.1119,E,0.04,356.61,121113,,,A*69
$GPRMC,175207.200,A,5446.6245,N,00927.1119,E,0.03,356.60,121113,,,A*6C
$GPRMC,175207.300,A,5446.6245,N,00927.1119,E,0.05,356.72,121113,,,A*68
$GPRMC,175207.400,A,5446.6245,N,00927.1119,E,0.06,356.90,121113,,,A*60
$GPRMC,175207.500,A,5446.6245,N,00927.1119,E,0.06,357.03,121113,,,A*6A
$GPRMC,175207.600,A,5446.6245,N,00927.1119,E,0.08,357.07,121113,,,A*63
$GPRMC,175207.700,A,5446.6245,N,00927.1118,E,0.09,357.04,121113,,,A*61
$GPRMC,175207.800,A,5446.6245,N,00927.1118,E,0.11,356.93,121113,,,A*68
$GPRMC,175207.900,A,5446.6245,N,00927.1118,E,0.13,356.84,121113,,,A*6D
$GPRMC,175208.000,A,5446.6245,N,00927.1118,E,0.16,356.83,121113,,,A*69
$GPRMC,175208.100,A,5446.6245,N,00927.1118,E,0.19,356.81,121113,,,A*65
$GPRMC,175208.200,A,5446.6245,N,00927.1118,E,0.21,356.70,121113,,,A*63
$GPRMC,175208.300,A,5446.6245,N,00927.1118,E,0.23,356.49,121113,,,A*6A
$GPRMC,175208.400,A,5446.6245,N,00927.1118,E,0.25,356.23,121113,,,A*67
$GPRMC,175208.500,A,5446.6245,N,00927.1118,E,0.24,355.86,121113,,,A*6B
$GPRMC,175208.600,A,5446.6245,N,00927.1118,E,0.22,355.49,121113,,,A*6D
$GPRMC,175208.700,A,5446.6245,N,00927.1118,E,0.21,355.03,121113,,,A*61
$GPRMC,175208.800,A,5446.6245,N,00927.1118,E,0.20,354.41,121113,,,A*68
$GPRMC,175208.900,A,5446.6246,N,00927.1118,E,0.20,353.69,121113,,,A*67
$GPRMC,175209.000,A,5446.6246,N,00927.1118,E,0.19,352.85,121113,,,A*66
$GPRMC,175209.100,A,5446.6246,N,00927.1118,E,0.17,351.96,121113,,,A*68
$GPRMC,175209.200,A,5446.6246,N,00927.1118,E,0.13,351.24,121113,,,A*66
$GPRMC,175209.300,A,5446.6246,N,00927.1118,E,0.10,350.68,121113,,,A*6D
$GPRMC,175209.400,A,5446.6246,N,00927.1118,E,0.05,350.46,121113,,,A*62
$GPRMC,175209.500,A,5446.6246,N,00927.1118,E,0.05,350.46,121113,,,A*63
$GPRMC,175209.600,A,5446.6246,N,00927.1118,E,0.07,350.63,121113,,,A*65
$GPRMC,175209.700,A,5446.6246,N,00927.1117,E,0.08,351.01,121113,,,A*61
$GPRMC,175209.800,A,5446.6246,N,00927.1118,E,0.10,351.64,121113,,,A*6B
$GPRMC,175209.900,A,5446.6246,N,00927.1118,E,0.13,352.62,121113,,,A*6C
$GPRMC,175210.000,A,5446.6246,N,00927.1118,E,0.18,354.01,121113,,,A*65
$GPRMC,175210.100,A,5446.6246,N,00927.1118,E,0.21,355.64,121113,,,A*6C
$GPRMC,175210.200,A,5446.6246,N,00927.1118,E,0.22,355.64,121113,,,A*6C
$GPRMC,175210.300,A,5446.6246,N,00927.1118,E,0.26,355.64,121113,,,A*69
$GPRMC,175210.400,A,5446.6246,N,00927.1118,E,0.29,355.64,121113,,,A*61
$GPRMC,175210.500,A,5446.6246,N,00927.1118,E,0.31,355.64,121113,,,A*69
$GPRMC,175210.600,A,5446.6246,N,00927.1118,E,0.35,355.64,121113,,,A*6E
$GPRMC,175210.700,A,5446.6246,N,00927.1118,E,0.36,355.64,121113,,,A*6C
$GPRMC,175210.800,A,5446.6246,N,00927.1119,E,0.38,355.64,121113,,,A*6C
$GPRMC,175210.900,A,5446.6246,N,00927.1119,E,0.38,355.64,121113,,,A*6D
$GPRMC,175211.000,A,5446.6246,N,00927.1119,E,0.38,355.64,121113,,,A*65
$GPRMC,175211.100,A,5446.6246,N,00927.1119,E,0.37,355.64,121113,,,A*6B
$GPRMC,175211.200,A,5446.6246,N,00927.1119,E,0.36,355.64,121113,,,A*69
$GPRMC,175211.300,A,5446.6246,N,00927.1119,E,0.33,355.64,121113,,,A*6D
$GPRMC,175211.400,A,5446.6246,N,00927.1120,E,0.29,355.64,121113,,,A*6B
$GPRMC,175211.500,A,5446.6246,N,00927.1120,E,0.24,355.64,121113,,,A*67
$GPRMC,175211.600,A,5446.6246,N,00927.1120,E,0.22,355.64,121113,,,A*62
$GPRMC,175211.700,A,5446.6246,N,00927.1120,E,0.19,355.64,121113,,,A*6B
$GPRMC,175211.800,A,5446.6246,N,00927.1120,E,0.22,355.64,121113,,,A*6C
$GPRMC,175211.900,A,5446.6246,N,00927.1120,E,0.23,355.64,121113,,,A*6C
$GPRMC,175212.000,A,5446.6246,N,00927.1120,E,0.24,355.64,121113,,,A*61
$GPRMC,175212.100,A,5446.6246,N,00927.1120,E,0.26,355.64,121113,,,A*62
$GPRMC,175212.200,A,5446.6245,N,00927.1120,E,0.27,355.64,121113,,,A*63
$GPRMC,175212.300,A,5446.6245,N,00927.1120,E,0.31,355.64,121113,,,A*65
$GPRMC,175212.400,A,5446.6245,N,00927.1121,E,0.36,355.64,121113,,,A*64
$GPRMC,175212.500,A,5446.6245,N,00927.1121,E,0.40,355.64,121113,,,A*64
$GPRMC,175212.600,A,5446.6245,N,00927.1121,E,0.46,355.64,121113,,,A*61
$GPRMC,175212.700,A,5446.6245,N,00927.1121,E,0.49,355.64,121113,,,A*6F
$GPRMC,175212.800,A,5446.6245,N,00927.1121,E,0.53,355.64,121113,,,A*6B
$GPRMC,175212.900,A,5446.6245,N,00927.1122,E,0.59,355.64,121113,,,A*63
